k5,entropy,total,n,stress,bb,workout
1783683300000,0.7993714766380569,12444,10,28.0,53.0,False
1783683600000,0.9117016627106855,5871,9,28.0,53.0,False
1783683900000,0.9516429296580547,8646,10,32.0,52.0,False
1783684200000,0.7941705231986019,4952,9,28.0,52.0,False
1783685100000,0.32208427492078606,1466,2,48.0,51.0,False
1783686300000,0.7734208851141466,2102,4,38.0,50.0,False
1783686600000,0.325267918393023,2093,3,46.0,50.0,False
1783686900000,0.6868846649404875,2978,6,44.0,49.0,False
1783688100000,0.8520905473899575,3908,7,46.0,47.0,False
1783688400000,0.6325971002004774,5809,9,52.0,46.0,False
1783689300000,0.5423516361545795,2622,2,38.0,45.0,False
1783689600000,0.8237805843767413,6124,10,40.0,44.0,False
1783689900000,0.48774567657586837,4296,8,32.0,44.0,False
1783690200000,0.22460789325717062,1809,9,36.0,44.0,False
1783690500000,0.5060709197315792,2484,6,36.0,44.0,False
1783690800000,0.5521232050446662,4980,10,47.0,44.0,False
1783691100000,0.577892154388525,5772,10,52.0,43.0,False
1783691400000,0.4352042540850805,3928,9,39.0,43.0,False
1783691700000,0.6295940048984474,9434,10,31.0,43.0,False
1783692000000,0.8610655846885811,8750,10,27.0,42.0,False
1783692300000,0.7788892964278629,8054,10,31.0,42.0,False
1783692600000,0.8206823576357426,9917,10,40.0,42.0,False
1783692900000,0.856398992855533,6340,10,37.0,42.0,False
1783693200000,0.7300541113210743,6989,10,30.0,41.0,False
1783693500000,0.7058449607674959,5646,10,46.0,41.0,False
1783693800000,0.6261239794224023,6341,10,30.0,40.0,False
1783694100000,0.7357885126578748,4154,10,30.0,40.0,False
1783694400000,0.8064370634105595,5382,10,34.0,40.0,False
1783694700000,0.6964692543569013,4619,10,36.0,40.0,False
1783695000000,0.6907939681131388,8681,10,29.0,40.0,False
1783695300000,0.6585142227879651,7313,10,25.0,40.0,False
1783695600000,0.5543568473662807,2299,2,27.0,40.0,False
1783696200000,0.4594979956214509,2627,6,32.0,39.0,False
1783706400000,0.18426181194895674,115,2,53.0,26.0,False
1783706700000,0.6547006089243576,2078,3,49.0,25.0,False
1783707600000,0.8882472206178151,194,1,76.0,24.0,False
1783807200000,0.17986409694427613,12687,10,46.0,5.0,False
1783807800000,0.0,28,1,59.0,5.0,False
1783809000000,0.10648900034305064,285,1,54.0,5.0,False
1783809900000,0.0514142479053151,345,1,60.0,5.0,False
1783810200000,0.025651946800986897,784,1,56.0,5.0,False
1783811700000,0.0867160632321641,376,2,63.0,5.0,False
1783813500000,0.0,7,1,38.0,5.0,False
1783932600000,0.5819868463059928,4142,9,27.0,71.0,False
1783937700000,0.3190199791085379,6825,10,68.0,60.0,False
1783938000000,0.5558182079292268,4577,4,68.0,59.0,False
1783938300000,0.0,180,2,55.0,58.0,False
1783938900000,0.15922695421683017,404,1,72.0,57.0,False
1783939800000,0.16364907962348707,349,2,62.0,56.0,False
1783940100000,0.9543058670005502,123,1,76.0,55.0,False
1783940400000,1.2204824350220551,429,1,72.0,54.0,False
1783940700000,0.9407839760227787,1086,2,60.0,54.0,False
1783941000000,0.43470200688727595,1105,2,76.0,54.0,False
1783941300000,0.5427339696667688,3722,4,58.0,53.0,False
1783941900000,0.5482963288266436,3212,8,95.0,52.0,False
1783942200000,0.22140892788895794,958,5,94.0,50.0,False
1783942500000,0.45639791483799613,2471,4,94.0,50.0,False
1784028000000,0.6155226019852253,7497,10,48.0,56.0,False
1784028300000,0.033784888482076114,11612,10,51.0,55.0,False
1784028600000,0.040012689520421474,8368,10,58.0,54.0,False
1784028900000,0.02459483769281359,1198,3,48.0,54.0,False
1784029500000,0.03347948319848917,1467,4,40.0,53.0,False
1784029800000,0.8441583224875925,4619,8,40.0,53.0,False
1784030100000,0.7327039993483188,2624,5,37.0,52.0,False
1784030400000,0.6977038328303463,1488,4,49.0,52.0,False
1784054100000,0.0806813251172431,2869,5,93.0,23.0,False
1784055000000,0.03340501385001362,784,3,91.0,21.0,False
1784059200000,0.04027078948024902,1192,2,96.0,14.0,False
1784059500000,0.03613790580603159,531,2,90.0,14.0,False
1784061600000,0.033075906123641245,291,1,86.0,10.0,False
1784062200000,0.0,107,1,91.0,10.0,False
1784110200000,0.4883333471051368,6321,7,49.0,84.0,False
1784111700000,0.5209691082096372,8112,7,42.0,82.0,False
1784113500000,0.42797513077156857,3323,4,37.0,77.0,False
1784113800000,0.7419339456377658,5185,6,65.0,76.0,False
1784114100000,0.5043333331727564,8749,10,44.0,76.0,False
1784114400000,0.4538014942667971,6717,6,53.0,75.0,False
1784116200000,0.8660243106803156,10343,10,47.0,72.0,False
1784116500000,0.5613584677215664,13197,10,46.0,71.0,False
1784116800000,0.7012731157854143,12657,10,42.0,70.0,False
1784117100000,0.8454259291322938,11835,10,41.0,70.0,False
1784117400000,0.6980529219872609,10843,10,46.0,69.0,False
1784117700000,0.1557660946912288,12960,10,32.0,69.0,False
1784118000000,0.2782433530344498,9337,10,47.0,68.0,False
1784118300000,0.7691480958896294,10117,9,42.0,67.0,False
1784118600000,0.8807186629912598,9040,10,42.0,67.0,False
1784118900000,0.7690910722333666,10892,10,47.0,66.0,False
1784119200000,0.6843808937520331,12462,10,44.0,66.0,False
1784119500000,0.8012024291913622,15156,10,43.0,65.0,False
1784119800000,0.8259677319429528,5610,8,26.0,65.0,False
1784120400000,0.3449080828762617,5902,10,38.0,64.0,False
1784120700000,0.22291617032548813,1896,6,52.0,63.0,False
1784121300000,0.4974882573590568,1175,2,48.0,62.0,False
1784121600000,0.0217504493953972,448,2,44.0,62.0,False
1784121900000,0.1781841325619329,711,3,41.0,61.0,False
1784122200000,0.5686417724447621,818,1,32.0,61.0,False
1784122500000,0.9336722641986537,226,1,30.0,61.0,False
1784122800000,0.5518442006494488,3467,5,28.0,61.0,False
1784123100000,0.2708615701906487,891,2,33.0,60.0,False
1784123400000,0.529432556921356,1221,4,37.0,60.0,False
1784133900000,0.4751039025139592,2890,6,75.0,42.0,False
1784134200000,0.6461678740919509,4581,10,76.0,40.0,False
1784134500000,0.3823741572409792,1098,8,73.0,40.0,False
1784134800000,0.8511696727959001,10333,10,72.0,40.0,False
1784135100000,0.8874113945345705,6271,10,61.0,39.0,False
1784136300000,0.29643163178752324,94,1,59.0,38.0,False
1784140500000,0.37405660262189505,1738,4,65.0,30.0,False
1784141700000,0.09478692954120206,547,2,83.0,28.0,False
1784142000000,0.21821582084404229,274,1,79.0,28.0,False
1784142600000,0.0,111,1,72.0,27.0,False
1784148000000,0.06812462580532022,123,1,65.0,20.0,False
1784148600000,0.023707230013414113,544,2,60.0,20.0,False
1784277600000,0.3041970015440628,8873,9,21.0,83.0,False
1784277900000,0.042242412940230095,9856,10,28.0,82.0,False
1784278200000,0.14305131037941715,11138,10,35.0,82.0,False
1784278500000,0.5875577830241838,5435,8,31.0,81.0,False
1784278800000,0.7375643432970764,10299,10,44.0,80.0,False
1784279100000,0.32761475630235004,12515,9,39.0,80.0,False
1784279400000,0.5429585567248293,5702,10,40.0,79.0,False
1784279700000,0.6738679221414214,5531,8,42.0,79.0,False
1784280000000,0.6856657620022464,3884,9,42.0,78.0,False
1784280300000,0.5920132479084321,4340,10,46.0,78.0,False
1784280600000,0.11679073185767004,932,2,59.0,77.0,False
1784284500000,0.12157698171011123,8556,6,42.0,68.0,False
1784284800000,0.521719563766945,6395,8,55.0,68.0,False
1784285100000,0.16402871252160642,3081,3,56.0,68.0,False
1784285400000,0.6926670239366178,10595,10,53.0,67.0,False
1784285700000,0.6864285819532426,9961,10,52.0,66.0,False
1784286000000,0.023411764800010143,10911,10,62.0,66.0,False
1784286300000,0.07774511657960073,8745,10,61.0,65.0,False
1784286600000,0.42979626726134706,9948,10,64.0,64.0,False
1784286900000,0.6740844615810165,7924,10,70.0,64.0,False
1784291100000,0.1089949946844565,1555,3,56.0,54.0,False
1784291400000,0.2204996417517837,7380,9,63.0,54.0,False
1784292300000,0.923216350726435,3611,9,62.0,52.0,False
1784484300000,0.33918808993852295,571,4,66.0,32.0,False
1784811600000,0.35166784669288537,1174,6,65.0,50.0,False
1784811900000,0.6023741895070341,7249,10,48.0,50.0,False
1784812200000,0.614647446416043,1091,2,40.0,50.0,False
1784812500000,0.1797543920515398,445,2,32.0,49.0,False
1785150300000,0.2403880263916217,2529,6,44.0,76.0,False
1785150600000,0.02476151738118228,1608,4,41.0,76.0,False
1785150900000,0.7273200167970334,7301,10,41.0,75.0,False
1785151200000,0.7465060317055621,9746,10,50.0,74.0,False
1785151500000,0.9109024141110207,7237,8,38.0,74.0,False
1785151800000,0.7258298901520366,5402,7,38.0,73.0,False
1785152100000,0.8256254051938732,9832,9,43.0,72.0,False
1785152400000,0.9735824868790436,9648,10,49.0,72.0,False
1785152700000,0.8009798970129713,10216,9,36.0,72.0,False
1785153000000,0.5003269516917902,12163,10,30.0,71.0,False
1785153300000,0.9736539003013658,12326,10,33.0,71.0,False
1785153600000,0.5477157482015267,4388,7,38.0,70.0,False
1785154500000,0.1646474412237064,619,4,41.0,69.0,False
1785154800000,0.09313975828599347,1115,6,32.0,68.0,False
1785155100000,0.356648853797937,1197,4,31.0,68.0,False
1785155400000,0.1270979276365366,662,5,34.0,67.0,False
1785155700000,0.0,682,6,32.0,66.0,False
1785156000000,0.39428609018127536,1987,5,32.0,66.0,False
1785156300000,0.18193086000673186,996,5,34.0,66.0,False
1785156600000,0.12518910770124744,1935,9,34.0,65.0,False
1785157500000,0.6984763766122501,5392,7,18.0,65.0,False
1785159000000,0.7866281599163644,12531,10,26.0,63.0,False
1785159300000,0.8351497209428442,12742,10,24.0,63.0,False
1785159600000,0.817715914857948,13332,10,26.0,63.0,False
1785159900000,0.8765495446413484,9887,10,30.0,62.0,False
1785160200000,0.7652931174070594,12387,10,30.0,62.0,False
1785160500000,0.7968334409376292,11789,10,30.0,62.0,False
1785160800000,0.557803433420531,3757,7,39.0,61.0,False
1785161100000,0.36471320690589143,2138,6,40.0,60.0,False
1785161400000,0.31984327098850834,1205,3,34.0,60.0,False
1785162000000,0.0,26,1,28.0,59.0,False
1785162300000,0.15424752658487445,1792,4,23.0,59.0,False
1785162600000,0.0,72,1,30.0,59.0,False
1785162900000,0.3919151103101728,2540,5,35.0,59.0,False
1785163200000,0.40374641082864027,1334,4,26.0,58.0,False
1785163500000,0.9493885974263758,1624,3,32.0,58.0,False
1785163800000,0.04423698817209874,379,2,28.0,57.0,False
1785164100000,0.5199012542367595,1164,2,30.0,57.0,False
1785164400000,0.6005697341173959,8258,9,27.0,57.0,False
1785164700000,0.5781073010811741,4990,8,22.0,57.0,False
1785165000000,0.9941226006202538,6130,7,19.0,57.0,False
1785165300000,0.5574524259659829,2962,7,14.0,57.0,False
1785165600000,0.0,80,2,10.0,57.0,False
1785168300000,0.42058882022392935,2162,3,21.0,63.0,False
1785168600000,0.32664243039278934,1590,3,18.0,63.0,False
1785168900000,0.054162731210182426,1940,6,24.0,63.0,False
1785169200000,0.0,487,2,23.0,63.0,False
1785169800000,0.7728735104898401,12095,10,22.0,63.0,False
1785234600000,1.1953053174987436,618,1,26.0,66.0,False
1785234900000,0.7641180993591915,9117,9,20.0,66.0,False
1785235200000,0.707104693979589,8328,10,23.0,66.0,False
1785235500000,0.6719802437241705,7592,9,26.0,65.0,False
1785235800000,0.6830689331172184,8978,10,32.0,65.0,False
1785236100000,0.46023793728414725,9372,10,19.0,65.0,False
1785236400000,0.781824872581295,5124,5,26.0,65.0,False
1785238200000,0.6031479048988828,4795,5,54.0,62.0,False
1785238500000,0.5345305860056808,10337,10,50.0,62.0,False
1785238800000,0.6095463425099388,11753,10,36.0,61.0,False
1785239100000,0.42172067657721346,4061,9,32.0,61.0,False
1785239400000,0.38600085951690283,2271,5,36.0,61.0,False
1785239700000,0.12230066846556986,449,3,38.0,60.0,False
1785240000000,0.08451495749239933,634,4,38.0,60.0,False
1785240300000,0.0,86,1,30.0,60.0,False
1785240600000,0.45749490984460994,2111,5,39.0,59.0,False
1785241800000,0.6147345079131331,967,3,41.0,58.0,False
1785242100000,0.36100782256279046,762,5,38.0,57.0,False
1785323700000,0.8441750709684971,7135,10,34.0,66.0,False
1785324000000,0.6435458254041946,6935,8,40.0,66.0,False
1785324300000,0.8294041071561631,10357,10,44.0,65.0,False
1785324600000,0.6104123282879282,8402,10,40.0,65.0,False
1785324900000,0.6037870877274951,9481,10,40.0,64.0,False
1785325200000,1.092473793912186,9029,10,40.0,64.0,False
1785325500000,0.7716445916455256,6028,6,30.0,63.0,False
1785325800000,0.7622267535328395,10165,10,31.0,63.0,False
1785326100000,1.0374643093784939,11721,10,30.0,63.0,False
1785326400000,0.8671326340830028,7645,10,28.0,62.0,False
1785326700000,0.8266159412926743,7440,10,25.0,61.0,False
1785327000000,0.7613418994008778,9938,10,28.0,61.0,False
1785327300000,0.762781101025413,9876,10,31.0,60.0,False
1785327600000,0.6809833797909282,13872,10,40.0,60.0,False
1785327900000,0.9552829993043451,5876,10,43.0,59.0,False
1785328200000,0.8109602713828888,7438,10,32.0,59.0,False
1785328500000,1.0814635500456153,4819,8,30.0,59.0,False
1785328800000,0.8890698073668059,8709,10,33.0,59.0,False
1785329100000,0.8008513242229459,2956,7,40.0,58.0,False
1785329400000,0.9403532475215716,7474,10,27.0,58.0,False
1785330300000,0.5713743672222035,4751,7,30.0,57.0,False
1785330600000,0.559973093308615,2212,6,49.0,56.0,False
1785332400000,0.6402533400732177,5414,10,21.0,53.0,False
1785332700000,0.7011371275331609,7360,10,23.0,53.0,False
1785333000000,0.5677614080093922,6230,10,22.0,53.0,False
1785333300000,0.6940826431893182,10898,10,22.0,53.0,False
1785333900000,0.529141587563219,7459,7,26.0,52.0,False
1785334200000,0.6400906611459203,10287,10,28.0,52.0,False
1785334500000,0.48224670630838784,9972,10,24.0,52.0,False
1785334800000,0.8812940259399261,2232,3,33.0,52.0,False
1785335400000,0.2761954276479391,21,1,25.0,51.0,False
1785335700000,0.0,334,3,38.0,51.0,False
1785753600000,0.576656032757963,1315,3,29.0,80.0,False
1785753900000,0.4383395863217475,8252,10,22.0,80.0,False
1785754200000,0.5531189349795945,10548,10,28.0,79.0,False
